user_id,username,company_name,subscription_type,country,signup_date
3201,grace_h_3201,Tyrell Corp,Basic,Australia,2024-10-25 00:00:00.000000
3202,jack_r_3202,Hooli,Basic,Canada,2024-08-30 00:00:00.000000
3203,charlie_k_3203,Umbrella Corp,Basic,Singapore,2023-10-30 00:00:00.000000
3204,grace_h_3204,Globex,Premium,United States,2023-01-11 00:00:00.000000
3205,henry.m_3205,Acme Corp,Free,United Kingdom,2025-02-14 00:00:00.000000
3206,grace_h_3206,Hooli,Free,Australia,2023-12-29 07:11:03.040791
3207,frank_g_3207,Stark Industries,Basic,Australia,2022-03-24 00:00:00.000000
3208,iris_p_3208,Acme Corp,Enterprise,United States,2022-10-11 00:00:00.000000
3209,henry.m_3209,Globex,Enterprise,France,2024-04-18 00:00:00.000000
3210,charlie_k_3210,Hooli,Basic,Singapore,2022-12-20 00:00:00.000000
3211,alice_w_3211,Tyrell Corp,Premium,India,2025-01-13 00:00:00.000000
3212,grace_h_3212,Vehement Capital,Free,United Kingdom,2024-01-02 00:00:00.000000
3213,charlie_k_3213,Stark Industries,Enterprise,France,2022-07-20 00:00:00.000000
3214,iris_p_3214,Vehement Capital,Basic,Singapore,2024-06-13 00:00:00.000000
3215,henry.m_3215,Cyberdyne Systems,Free,India,2025-09-03 00:00:00.000000
3216,cléo.b_3216,Umbrella Corp,Free,India,2023-05-27 00:00:00.000000
3217,iris_p_3217,Cyberdyne Systems,Basic,United States,2023-06-28 00:00:00.000000
3218,jack_r_3218,Acme Corp,Basic,Brazil,2023-03-26 00:00:00.000000
3219,grace_h_3219,Stark Industries,Enterprise,India,2022-07-02 00:00:00.000000
3220,emma.v_3220,Vehement Capital,Enterprise,Canada,2025-10-24 00:00:00.000000
3221,charlie_k_3221,Cyberdyne Systems,Enterprise,Canada,2022-06-13 00:00:00.000000
3222,grace_h_2676,Umbrella Corp,Basic,France,2023-04-04 00:00:00.000000
3223,alice_w_3223,Globex,Enterprise,United Kingdom,2023-08-11 00:00:00.000000
3224,david.l_3224,Hooli,Free,Brazil,2023-10-22 00:00:00.000000
3225,frank_g_3225,Globex,Free,Germany,2022-04-21 00:00:00.000000
3226,charlie_k_3226,Initech,Basic,United States,2023-10-11 00:00:00.000000
3227,grace_h_3227,Stark Industries,Basic,France,2024-08-17 00:00:00.000000
3228,charlie_k_3228,Vehement Capital,Premium,Australia,2023-02-01 00:00:00.000000
3229,alice_w_3229,Unknowm,Unknown,Unknown,2024-03-05 00:00:00.000000
3230,david.l_3230,Wayne Enterprises,Basic,United States,2022-11-18 00:00:00.000000
3231,iris_p_3231,Tyrell Corp,Enterprise,Singapore,2023-09-13 00:00:00.000000
3232,emma.v_3232,Hooli,Free,Singapore,2024-10-02 00:00:00.000000
3233,jean-luc_3233,Stark Industries,Enterprise,Australia,2023-07-03 00:00:00.000000
3234,grace_h_3234,Hooli,Basic,Australia,2023-04-25 00:00:00.000000
3235,frank_g_3235,Wayne Enterprises,Free,Singapore,2022-02-05 00:00:00.000000
3236,bob.smith_3236,Initech,Enterprise,Brazil,2025-01-21 00:00:00.000000
3237,henry.m_3237,Initech,Basic,Brazil,2024-03-02 00:00:00.000000
3238,iris_p_3238,Tyrell Corp,Premium,India,2025-10-20 00:00:00.000000
3239,alice_w_3239,Cyberdyne Systems,Basic,United States,2022-07-03 00:00:00.000000
3240,charlie_k_3240,Globex,Free,Brazil,2023-12-07 00:00:00.000000
3241,alice_w_3241,Acme Corp,Enterprise,Australia,2022-07-09 00:00:00.000000
3242,bob.smith_3242,Vehement Capital,Enterprise,Singapore,2025-04-09 00:00:00.000000
3243,grace_h_2573,Vehement Capital,Premium,United States,2022-10-22 00:00:00.000000
3244,charlie_k_3244,Initech,Premium,Singapore,2024-03-24 00:00:00.000000
3245,henry.m_3245,Cyberdyne Systems,Premium,Canada,2023-05-21 00:00:00.000000
3246,alice_w_3246,Wayne Enterprises,Premium,United States,2022-06-11 00:00:00.000000
3247,iris_p_3247,Cyberdyne Systems,Enterprise,India,2022-11-28 00:00:00.000000
3248,henry.m_3248,Stark Industries,Premium,India,2022-09-30 00:00:00.000000
3249,frank_g_3249,Vehement Capital,Premium,Australia,2025-02-22 00:00:00.000000
3250,david.l_3250,Tyrell Corp,Basic,France,2023-02-16 00:00:00.000000
3251,henry.m_3251,Umbrella Corp,Basic,France,2023-07-13 00:00:00.000000
3252,david.l_3252,Wayne Enterprises,Basic,India,2024-05-31 00:00:00.000000
3253,charlie_k_3253,Stark Industries,Enterprise,India,2022-09-04 00:00:00.000000
3254,jack_r_3254,Cyberdyne Systems,Basic,Japan,2023-12-29 07:11:03.040791
3255,david.l_3255,Umbrella Corp,Basic,France,2023-09-23 00:00:00.000000
3256,grace_h_3256,Acme Corp,Basic,Brazil,2025-10-27 00:00:00.000000
3257,emma.v_3257,Stark Industries,Basic,Canada,2022-12-25 00:00:00.000000
3258,david.l_3258,Tyrell Corp,Enterprise,United States,2022-06-28 00:00:00.000000
3259,jack_r_3259,Initech,Free,Singapore,2022-12-29 00:00:00.000000
3260,frank_g_3260,Wayne Enterprises,Free,Canada,2022-05-27 00:00:00.000000
3261,charlie_k_3261,Acme Corp,Enterprise,Canada,2022-04-17 00:00:00.000000
3262,jack_r_3262,Cyberdyne Systems,Premium,Germany,2024-10-24 00:00:00.000000
3263,bob.smith_3263,Hooli,Basic,Canada,2022-10-14 00:00:00.000000
3264,bob.smith_3264,Globex,Basic,Singapore,2025-08-14 00:00:00.000000
3265,grace_h_3265,Umbrella Corp,Free,United States,2024-08-22 00:00:00.000000
3266,frank_g_3266,Umbrella Corp,Enterprise,United Kingdom,2022-04-06 00:00:00.000000
3267,alice_w_3267,Umbrella Corp,Enterprise,France,2025-12-26 00:00:00.000000
3268,jack_r_3268,Acme Corp,Enterprise,Canada,2024-02-24 00:00:00.000000
3269,henry.m_3269,Tyrell Corp,Free,Germany,2022-02-20 00:00:00.000000
3270,frank_g_3270,Initech,Basic,Germany,2022-01-17 00:00:00.000000
3271,henry.m_3271,Vehement Capital,Enterprise,United States,2024-12-07 00:00:00.000000
3272,emma.v_3272,Wayne Enterprises,Premium,Australia,2022-02-01 00:00:00.000000
3273,bob.smith_3273,Cyberdyne Systems,Premium,India,2022-08-30 00:00:00.000000
3274,iris_p_3274,Tyrell Corp,Premium,Brazil,2022-01-27 00:00:00.000000
3275,iris_p_3275,Hooli,Enterprise,United Kingdom,2024-11-19 00:00:00.000000
3276,henry.m_3276,Umbrella Corp,Free,India,2025-04-10 00:00:00.000000
3277,david.l_3277,Tyrell Corp,Basic,Canada,2024-09-12 00:00:00.000000
3278,grace_h_3278,Cyberdyne Systems,Premium,Japan,2024-03-25 00:00:00.000000
3279,grace_h_3279,Vehement Capital,Enterprise,France,2025-06-23 00:00:00.000000
3280,jack_r_3280,Vehement Capital,Basic,Japan,2025-12-25 00:00:00.000000
3281,frank_g_3281,Globex,Premium,United States,2024-04-28 00:00:00.000000
3282,emma.v_3282,Hooli,Basic,Japan,2025-04-12 00:00:00.000000
3283,charlie_k_3283,Acme Corp,Free,India,2023-05-27 00:00:00.000000
3284,bob.smith_3284,Globex,Free,Japan,2023-12-29 07:11:03.040791
3285,alice_w_3285,Umbrella Corp,Premium,United Kingdom,2023-05-04 00:00:00.000000
3286,jack_r_3286,Globex,Free,France,2022-08-30 00:00:00.000000
3287,iris_p_3287,Acme Corp,Free,Australia,2023-08-25 00:00:00.000000
3288,alice_w_3288,Umbrella Corp,Free,Japan,2022-04-05 00:00:00.000000
3289,emma.v_3289,Acme Corp,Free,India,2022-01-10 00:00:00.000000
3290,jack_r_3290,Vehement Capital,Basic,Singapore,2022-12-22 00:00:00.000000
3291,jack_r_3291,Hooli,Basic,Singapore,2024-11-19 00:00:00.000000
3292,grace_h_3292,Cyberdyne Systems,Free,Brazil,2023-10-31 00:00:00.000000
3293,frank_g_3293,Cyberdyne Systems,Basic,United States,2022-11-27 00:00:00.000000
3294,alice_w_3294,Umbrella Corp,Enterprise,Germany,2022-11-23 00:00:00.000000
3295,frank_g_3295,Acme Corp,Enterprise,Japan,2022-05-03 00:00:00.000000
3296,charlie_k_3296,Tyrell Corp,Premium,Japan,2022-05-04 00:00:00.000000
3297,charlie_k_3297,Globex,Enterprise,India,2025-06-29 00:00:00.000000
3298,iris_p_3298,Vehement Capital,Basic,Brazil,2023-12-28 00:00:00.000000
3299,alice_w_3299,Acme Corp,Free,Brazil,2023-08-14 00:00:00.000000
3300,frank_g_3300,Unknowm,Premium,United States,2023-11-08 00:00:00.000000
3301,david.l_1618,Globex,Basic,Singapore,2022-03-16 00:00:00.000000
3302,david.l_3302,Stark Industries,Premium,Japan,2024-08-01 00:00:00.000000
3303,charlie_k_3303,Tyrell Corp,Enterprise,Australia,2023-08-18 00:00:00.000000
3304,müller_a_3304,Initech,Basic,Brazil,2025-03-10 00:00:00.000000
3305,bob.smith_3305,Hooli,Free,Germany,2022-11-07 00:00:00.000000
3306,iris_p_3306,Stark Industries,Enterprise,India,2025-06-04 00:00:00.000000
3307,bob.smith_3307,Acme Corp,Basic,Brazil,2025-11-15 00:00:00.000000
3308,henry.m_129,Initech,Free,Singapore,2025-10-11 00:00:00.000000
3309,emma.v_3309,Unknowm,Enterprise,Australia,2023-07-28 00:00:00.000000
3310,david.l_3310,Cyberdyne Systems,Enterprise,Japan,2022-05-24 00:00:00.000000
3311,bob.smith_3311,Hooli,Enterprise,United Kingdom,2022-11-08 00:00:00.000000
3312,david.l_3312,Stark Industries,Free,France,2024-06-06 00:00:00.000000
3313,david.l_3313,Stark Industries,Enterprise,United Kingdom,2025-05-19 00:00:00.000000
3314,grace_h_3314,Acme Corp,Enterprise,Singapore,2025-12-16 00:00:00.000000
3315,david.l_3315,Unknowm,Unknown,France,2023-05-06 00:00:00.000000
3316,iris_p_3316,Globex,Enterprise,Canada,2022-04-08 00:00:00.000000
3317,alice_w_3317,Hooli,Premium,Unknown,2022-02-24 00:00:00.000000
3318,charlie_k_3318,Wayne Enterprises,Free,Japan,2023-01-30 00:00:00.000000
3319,emma.v_3319,Globex,Free,France,2025-06-06 00:00:00.000000
3320,alice_w_3320,Unknowm,Unknown,Germany,2025-11-06 00:00:00.000000
3321,alice_w_3321,Wayne Enterprises,Basic,Australia,2022-12-01 00:00:00.000000
3322,bob.smith_3322,Hooli,Enterprise,Singapore,2022-12-15 00:00:00.000000
3323,grace_h_3323,Hooli,Free,Singapore,2022-02-02 00:00:00.000000
3324,jack_r_3324,Initech,Premium,Singapore,2023-10-04 00:00:00.000000
3325,iris_p_3325,Acme Corp,Premium,Japan,2022-09-17 00:00:00.000000
3326,frank_g_3326,Umbrella Corp,Free,United States,2022-03-27 00:00:00.000000
3327,frank_g_3327,Hooli,Enterprise,United Kingdom,2024-03-04 00:00:00.000000
3328,bob.smith_3328,Stark Industries,Enterprise,Brazil,2023-09-27 00:00:00.000000
3329,grace_h_3329,Cyberdyne Systems,Basic,United States,2024-11-22 00:00:00.000000
3330,henry.m_3330,Umbrella Corp,Enterprise,Brazil,2025-02-09 00:00:00.000000
3331,alice_w_3331,Acme Corp,Enterprise,Brazil,2024-11-13 00:00:00.000000
3332,iris_p_387,Wayne Enterprises,Basic,Germany,2023-03-23 00:00:00.000000
3333,charlie_k_3333,Vehement Capital,Basic,Canada,2024-01-11 00:00:00.000000
3334,david.l_3334,Globex,Premium,Singapore,2025-03-16 00:00:00.000000
3335,jack_r_3335,Hooli,Basic,France,2022-10-14 00:00:00.000000
3336,charlie_k_3336,Stark Industries,Basic,India,2024-10-08 00:00:00.000000
3337,emma.v_3337,Cyberdyne Systems,Premium,Australia,2024-07-04 00:00:00.000000
3338,grace_h_3338,Cyberdyne Systems,Premium,Canada,2022-09-22 00:00:00.000000
3339,frank_g_3339,Stark Industries,Premium,Germany,2025-03-17 00:00:00.000000
3340,bob.smith_3340,Tyrell Corp,Free,Australia,2024-03-29 00:00:00.000000
3341,frank_g_3341,Vehement Capital,Free,India,2023-01-29 00:00:00.000000
3342,alice_w_3342,Stark Industries,Basic,Canada,2023-09-24 00:00:00.000000
3343,jack_r_3343,Stark Industries,Basic,Singapore,2025-03-21 00:00:00.000000
3344,iris_p_3344,Umbrella Corp,Enterprise,United Kingdom,2023-12-29 07:11:03.040791
3345,jack_r_3345,Hooli,Premium,Unknown,2022-01-19 00:00:00.000000
3346,frank_g_3346,Acme Corp,Basic,Germany,2022-11-20 00:00:00.000000
3347,grace_h_3347,Stark Industries,Premium,Japan,2025-07-01 00:00:00.000000
3348,iris_p_3348,Hooli,Free,Germany,2025-11-23 00:00:00.000000
3349,grace_h_3349,Cyberdyne Systems,Unknown,Unknown,2025-08-27 00:00:00.000000
3350,alice_w_3350,Cyberdyne Systems,Basic,Singapore,2025-10-17 00:00:00.000000
3351,henry.m_3248,Umbrella Corp,Free,Germany,2023-12-22 00:00:00.000000
3352,emma.v_3352,Umbrella Corp,Basic,Canada,2024-01-25 00:00:00.000000
3353,jack_r_3353,Globex,Premium,Brazil,2022-02-16 00:00:00.000000
3354,david.l_3354,Tyrell Corp,Free,France,2024-03-16 00:00:00.000000
3355,grace_h_3355,Globex,Free,India,2022-05-25 00:00:00.000000
3356,bob.smith_3356,Umbrella Corp,Premium,India,2024-01-19 00:00:00.000000
3357,frank_g_3357,Globex,Free,Canada,2024-12-18 00:00:00.000000
3358,frank_g_3358,Initech,Free,Brazil,2024-11-29 00:00:00.000000
3359,jack_r_3359,Umbrella Corp,Basic,France,2023-12-29 07:11:03.040791
3360,jack_r_3360,Globex,Free,Germany,2025-11-19 00:00:00.000000
3361,frank_g_3361,Wayne Enterprises,Basic,United States,2023-04-12 00:00:00.000000
3362,david.l_3362,Acme Corp,Enterprise,Germany,2023-01-04 00:00:00.000000
3363,iris_p_3363,Stark Industries,Free,United States,2024-04-20 00:00:00.000000
3364,jack_r_3364,Stark Industries,Free,India,2025-05-15 00:00:00.000000
3365,jack_r_3365,Wayne Enterprises,Premium,United Kingdom,2024-07-22 00:00:00.000000
3366,david.l_3366,Stark Industries,Enterprise,Japan,2024-06-14 00:00:00.000000
3367,bob.smith_3367,Vehement Capital,Free,Canada,2025-05-07 00:00:00.000000
3368,bob.smith_3368,Initech,Basic,United States,2024-04-13 00:00:00.000000
3369,alice_w_3369,Hooli,Basic,United Kingdom,2023-09-18 00:00:00.000000
3370,emma.v_3370,Globex,Premium,France,2024-12-25 00:00:00.000000
3371,alice_w_3371,Tyrell Corp,Basic,India,2024-02-07 00:00:00.000000
3372,alice_w_3372,Initech,Basic,United States,2022-05-20 00:00:00.000000
3373,iris_p_3373,Tyrell Corp,Enterprise,France,2022-06-10 00:00:00.000000
3374,emma.v_3374,Umbrella Corp,Basic,Singapore,2023-11-03 00:00:00.000000
3375,emma.v_3375,Cyberdyne Systems,Premium,United Kingdom,2023-09-28 00:00:00.000000
3376,alice_w_3376,Vehement Capital,Enterprise,Australia,2023-04-16 00:00:00.000000
3377,henry.m_3377,Acme Corp,Enterprise,India,2024-03-01 00:00:00.000000
3378,frank_g_3378,Stark Industries,Premium,Germany,2023-12-19 00:00:00.000000
3379,bob.smith_3379,Globex,Enterprise,India,2025-04-17 00:00:00.000000
3380,bob.smith_3380,Cyberdyne Systems,Enterprise,Germany,2025-01-04 00:00:00.000000
3381,bob.smith_3381,Stark Industries,Premium,Brazil,2025-12-24 00:00:00.000000
3382,grace_h_3382,Cyberdyne Systems,Basic,Japan,2024-11-13 00:00:00.000000
3383,grace_h_3383,Tyrell Corp,Premium,Germany,2022-07-05 00:00:00.000000
3384,emma.v_3384,Globex,Basic,Japan,2022-06-04 00:00:00.000000
3385,charlie_k_3385,Acme Corp,Premium,Germany,2022-05-04 00:00:00.000000
3386,bob.smith_3386,Tyrell Corp,Basic,Australia,2023-12-29 07:11:03.040791
3387,henry.m_3387,Cyberdyne Systems,Basic,India,2023-01-09 00:00:00.000000
3388,bob.smith_3388,Vehement Capital,Free,Germany,2025-11-13 00:00:00.000000
3389,bob.smith_1041,Umbrella Corp,Free,Australia,2023-08-17 00:00:00.000000
3390,bob.smith_3390,Hooli,Premium,Germany,2024-03-12 00:00:00.000000
3391,grace_h_3391,Initech,Premium,Japan,2023-11-08 00:00:00.000000
3392,frank_g_3392,Cyberdyne Systems,Premium,United States,2024-11-16 00:00:00.000000
3393,grace_h_3393,Cyberdyne Systems,Basic,Germany,2022-10-05 00:00:00.000000
3394,emma.v_3394,Umbrella Corp,Enterprise,Brazil,2022-03-08 00:00:00.000000
3395,alice_w_3395,Globex,Free,Brazil,2025-04-30 00:00:00.000000
3396,iris_p_3396,Stark Industries,Enterprise,United Kingdom,2023-02-23 00:00:00.000000
3397,david.l_3397,Vehement Capital,Premium,Japan,2023-12-29 07:11:03.040791
3398,alice_w_3398,Stark Industries,Free,France,2022-08-23 00:00:00.000000
3399,josé_m_3399,Wayne Enterprises,Free,India,2025-06-21 00:00:00.000000
3400,david.l_3400,Hooli,Enterprise,Brazil,2023-11-04 00:00:00.000000
3401,henry.m_3401,Globex,Enterprise,Japan,2022-04-20 00:00:00.000000
3402,jack_r_3402,Vehement Capital,Premium,United States,2022-08-25 00:00:00.000000
3403,jack_r_3403,Acme Corp,Premium,Japan,2023-11-22 00:00:00.000000
3404,emma.v_3404,Hooli,Premium,Canada,2024-12-10 00:00:00.000000
3405,alice_w_3405,Wayne Enterprises,Enterprise,France,2025-08-10 00:00:00.000000
3406,frank_g_3406,Cyberdyne Systems,Basic,Japan,2022-01-30 00:00:00.000000
3407,henry.m_3407,Initech,Basic,Japan,2022-02-04 00:00:00.000000
3408,alice_w_3408,Hooli,Basic,Canada,2024-12-29 00:00:00.000000
3409,iris_p_3409,Acme Corp,Enterprise,France,2022-11-24 00:00:00.000000
3410,emma.v_3410,Wayne Enterprises,Basic,Japan,2024-03-17 00:00:00.000000
3411,henry.m_3411,Cyberdyne Systems,Basic,Australia,2023-02-04 00:00:00.000000
3412,henry.m_3412,Tyrell Corp,Free,India,2022-04-21 00:00:00.000000
3413,grace_h_3413,Acme Corp,Enterprise,France,2024-10-31 00:00:00.000000
3414,iris_p_2134,Cyberdyne Systems,Free,India,2024-05-05 00:00:00.000000
3415,charlie_k_3415,Cyberdyne Systems,Premium,Unknown,2023-05-04 00:00:00.000000
3416,iris_p_3416,Stark Industries,Basic,France,2025-07-09 00:00:00.000000
3417,bob.smith_3417,Globex,Enterprise,Canada,2023-03-25 00:00:00.000000
3418,frank_g_3418,Stark Industries,Premium,United States,2022-07-03 00:00:00.000000
3419,david.l_3419,Tyrell Corp,Premium,Germany,2023-10-03 00:00:00.000000
3420,emma.v_3420,Cyberdyne Systems,Free,Singapore,2022-02-26 00:00:00.000000
3421,emma.v_3421,Unknowm,Premium,United Kingdom,2023-11-15 00:00:00.000000
3422,grace_h_3422,Unknowm,Free,Unknown,2022-08-10 00:00:00.000000
3423,jack_r_3423,Globex,Free,Canada,2022-07-26 00:00:00.000000
3424,jack_r_3424,Unknowm,Enterprise,Unknown,2024-12-20 00:00:00.000000
3425,josé_m_3425,Hooli,Premium,Brazil,2025-06-08 00:00:00.000000
3426,iris_p_3426,Cyberdyne Systems,Basic,Brazil,2023-05-09 00:00:00.000000
3427,grace_h_3427,Tyrell Corp,Free,Germany,2024-05-26 00:00:00.000000
3428,frank_g_3428,Hooli,Free,India,2024-04-01 00:00:00.000000
3429,charlie_k_3429,Wayne Enterprises,Free,Brazil,2023-01-13 00:00:00.000000
3430,iris_p_3430,Tyrell Corp,Basic,Japan,2024-06-26 00:00:00.000000
3431,charlie_k_3431,Umbrella Corp,Premium,India,2024-07-05 00:00:00.000000
3432,david.l_3432,Wayne Enterprises,Basic,Germany,2024-12-23 00:00:00.000000
3433,frank_g_3433,Stark Industries,Enterprise,Brazil,2022-09-11 00:00:00.000000
3434,bob.smith_3434,Initech,Premium,Australia,2025-11-08 00:00:00.000000
3435,frank_g_3435,Umbrella Corp,Free,India,2025-08-24 00:00:00.000000
3436,charlie_k_3436,Tyrell Corp,Premium,Canada,2025-02-13 00:00:00.000000
3437,emma.v_3437,Initech,Premium,Australia,2023-12-29 07:11:03.040791
3438,henry.m_3438,Stark Industries,Premium,Japan,2023-12-17 00:00:00.000000
3439,charlie_k_3439,Cyberdyne Systems,Basic,Canada,2023-03-15 00:00:00.000000
3440,iris_p_3440,Tyrell Corp,Free,Canada,2025-01-25 00:00:00.000000
3441,frank_g_3441,Initech,Premium,Brazil,2023-03-29 00:00:00.000000
3442,alice_w_3442,Vehement Capital,Enterprise,France,2024-03-09 00:00:00.000000
3443,alice_w_3443,Tyrell Corp,Basic,France,2025-03-08 00:00:00.000000
3444,emma.v_3444,Umbrella Corp,Basic,Australia,2024-03-28 00:00:00.000000
3445,alice_w_3445,Hooli,Free,United States,2022-07-18 00:00:00.000000
3446,david.l_3446,Umbrella Corp,Premium,Japan,2023-10-13 00:00:00.000000
3447,david.l_3447,Cyberdyne Systems,Premium,Germany,2025-05-26 00:00:00.000000
3448,bob.smith_3448,Umbrella Corp,Free,United Kingdom,2025-05-23 00:00:00.000000
3449,charlie_k_3449,Globex,Free,Germany,2022-02-08 00:00:00.000000
3450,frank_g_3450,Tyrell Corp,Basic,Canada,2024-07-30 00:00:00.000000
3451,emma.v_3451,Hooli,Enterprise,Germany,2022-03-01 00:00:00.000000
3452,jack_r_3262,Hooli,Basic,Japan,2022-05-08 00:00:00.000000
3453,josé_m_3453,Umbrella Corp,Premium,Singapore,2025-05-01 00:00:00.000000
3454,henry.m_3454,Vehement Capital,Premium,India,2024-05-15 00:00:00.000000
3455,iris_p_3455,Vehement Capital,Free,France,2025-09-19 00:00:00.000000
3456,emma.v_3456,Wayne Enterprises,Free,Japan,2022-05-18 00:00:00.000000
3457,david.l_3457,Tyrell Corp,Premium,Australia,2025-04-18 00:00:00.000000
3458,henry.m_3458,Globex,Free,Germany,2025-04-26 00:00:00.000000
3459,charlie_k_3459,Globex,Basic,Singapore,2022-09-30 00:00:00.000000
3460,charlie_k_3460,Tyrell Corp,Enterprise,France,2022-11-15 00:00:00.000000
3461,jack_r_3461,Wayne Enterprises,Premium,Canada,2025-07-02 00:00:00.000000
3462,david.l_3462,Cyberdyne Systems,Premium,Australia,2023-03-18 00:00:00.000000
3463,henry.m_3463,Wayne Enterprises,Premium,United States,2022-09-11 00:00:00.000000
3464,emma.v_3464,Wayne Enterprises,Free,Canada,2023-05-29 00:00:00.000000
3465,henry.m_3465,Globex,Basic,United States,2024-01-15 00:00:00.000000
3466,emma.v_3466,Tyrell Corp,Basic,United States,2024-06-04 00:00:00.000000
3467,alice_w_3467,Acme Corp,Enterprise,United States,2023-08-09 00:00:00.000000
3468,charlie_k_3468,Globex,Free,France,2023-09-05 00:00:00.000000
3469,grace_h_3469,Acme Corp,Enterprise,Canada,2023-09-04 00:00:00.000000
3470,iris_p_3470,Globex,Premium,Japan,2022-06-11 00:00:00.000000
3471,frank_g_3471,Hooli,Basic,United Kingdom,2024-01-07 00:00:00.000000
3472,jack_r_3472,Globex,Basic,Canada,2022-06-17 00:00:00.000000
