log_id,api_id,request_time,response_time_ms,status_code,request_method,payload_size_kb,cpu_usage,memory_usage,request_count,error_message,server_region,is_error,performance_category
3102,107,2026-05-06 14:57:00,323.96,201,POST,2233.476,11.1,47.26,2,No Error,Us-East-1,False,Moderate
3103,144,2026-05-10 01:50:37,384.87,204,POST,3771.6,6.21,47.82,2,No Error,Us-East-1,False,Moderate
3104,27,2026-05-23 11:46:19,326.4,200,GET,6.418,5.1,36.27,1,No Error,Eu-West-1,False,Moderate
3105,101,2026-05-07 08:46:31,160.68,200,POST,1413.621,13.47,44.77,1,No Error,Us-East-1,False,Fast
3106,32,2026-05-20 05:58:43,339.76,200,GET,7.645,25.1,35.69,1,No Error,Eu-West-1,False,Moderate
3107,142,2026-05-22 10:22:21,119.76,201,GET,1.342,19.19,22.34,1,No Error,Us-West-2,False,Fast
3108,65,2026-05-19 05:18:13,85.69,500,PATCH,2247.567,3.81,15.43,1,    CRITICAL_TELEMETRY_DROP_OUT,Sa-East-1,True,Fast
3109,128,2026-05-10 13:59:14,49.88,403,POST,3348.612,8.71,12.39,1,Forbidden: Client lacks required read/write scopes,Ap-Southeast-1,True,Fast
3110,17,2026-05-01 03:08:17,166.87,500,POST,2955.196,50.6,69.48,1,CRITICAL_TELEMETRY_DROP_OUT,Us-West-2,True,Fast
3111,69,2026-05-22 17:00:04,310.49,200,PUT,291.299,4.52,29.6,1,No Error,Sa-East-1,False,Moderate
3112,145,2026-05-24 16:36:56,328.2,201,GET,10.432,18.88,46.6,1,No Error,Us-East-1,False,Moderate
3113,11,2026-05-09 13:38:58,307.62,204,POST,3554.327,2.55,36.17,1,No Error,Us-East-1,False,Moderate
3114,157,2026-05-01 03:08:17,439.5,500,GET,9.316,33.66,64.11,1,CRITICAL_TELEMETRY_DROP_OUT,Us-East-1,True,Moderate
3115,243,2026-05-17 13:51:51,28.47,500,POST,505.035,11.32,14.95,1,    CRITICAL_TELEMETRY_DROP_OUT,Sa-East-1,True,Fast
3116,219,2026-05-10 10:42:31,177.4,200,PATCH,2591.488,28.07,44.71,1,No Error,Us-West-2,False,Fast
3117,19,2026-05-24 23:38:25,154.39,201,GET,9.338,19.52,29.98,1,No Error,Us-East-1,False,Fast
3118,185,2026-05-24 05:01:57,273.25,200,PATCH,1206.582,33.06,32.64,1,No Error,Eu-West-1,False,Moderate
3119,244,2026-05-20 10:06:39,294.41,200,POST,1383.555,12.02,24.71,1,No Error,Ap-Southeast-1,False,Moderate
3120,82,2026-05-21 18:46:24,335.22,200,POST,782.141,11.59,24.66,1,No Error,Us-East-1,False,Moderate
3121,122,2026-05-15 17:27:23,291.44,204,POST,775.678,29.88,21.98,1,No Error,Us-West-2,False,Moderate
3122,80,2026-05-03 02:37:17,106.33,200,PATCH,827.716,9.05,26.37,1,No Error,Ap-Southeast-1,False,Fast
3123,178,2026-05-15 06:39:24,355.3,200,POST,1078.54,25.72,26.74,1,No Error,Us-West-2,False,Moderate
3124,61,2026-05-17 12:23:09,42.96,204,PATCH,3988.623,33.09,40.77,1,No Error,Sa-East-1,False,Fast
3125,59,2026-05-05 15:39:24,71.19,200,PATCH,2647.402,13.6,41.56,1,No Error,Eu-West-1,False,Fast
3126,213,2026-05-11 05:04:47,373.74,201,GET,5.45,6.15,31.56,1,No Error,Ap-Southeast-1,False,Moderate
3127,211,2026-05-08 00:21:38,264.43,200,POST,2208.975,3.22,24.73,1,No Error,Ap-Southeast-1,False,Moderate
3128,128,2026-05-14 16:52:46,448.88,200,DELETE,4.125,33.52,16.8,2,No Error,Sa-East-1,False,Moderate
3129,181,2026-05-07 05:36:52,450.04,204,PATCH,1450.567,14.43,32.93,1,No Error,Ap-Southeast-1,False,Moderate
3130,22,2026-05-25 00:35:07,82.04,403,PUT,3690.524,11.2,24.35,1,Forbidden: Client lacks required read/write scopes,Ap-Southeast-1,True,Fast
3131,138,2026-05-25 14:47:48,99999.99,200,PUT,1397.482,17.42,0.0,1,No Error,Us-East-1,False,Slow
3132,227,2026-05-13 21:57:23,252.75,201,DELETE,11.739,1.06,24.22,1,No Error,Us-East-1,False,Moderate
3133,99,2026-05-01 10:00:38,132.81,204,DELETE,11.912,12.63,37.7,1,No Error,Eu-West-1,False,Fast
3134,194,2026-05-02 14:32:19,52.76,401,POST,1304.57,0.86,28.06,1,Unauthorized: Signature mismatch or expired bearer token,Us-East-1,True,Fast
3135,220,2026-05-03 03:38:07,93.42,401,PUT,2634.257,6.75,21.79,1,Unauthorized: Signature mismatch or expired bearer token,Us-West-2,True,Fast
3136,233,2026-05-09 12:42:05,12.29,404,PATCH,1727.986,7.95,18.02,12,Resource Not Found: Endpoint entity collection does not exist,Eu-West-1,True,Fast
3137,1,2026-05-07 11:15:56,200.385,400,PUT,4067.232,-99.0,-1.0,1,No Error,Us-East-1,True,Moderate
3138,162,2026-05-09 16:04:14,13058.24,503,GET,7.673,97.73,92.25,1,Service Unavailable: Downstream database connection pool timeout,Us-West-2,True,Slow
3139,156,2026-05-24 11:10:13,266.1,201,POST,2215.963,36.9,49.52,1,No Error,Sa-East-1,False,Moderate
3140,233,2026-05-12 13:53:44,352.26,204,GET,12.111,34.52,18.86,2,No Error,Eu-West-1,False,Moderate
3141,130,2026-05-08 12:10:38,383.06,201,POST,1467.607,35.21,34.68,1,No Error,Ap-Southeast-1,False,Moderate
3142,233,2026-05-15 02:24:46,172.96,204,PATCH,1053.209,5.99,42.83,1,No Error,Eu-West-1,False,Fast
3143,224,2026-05-24 07:17:07,257.55,201,GET,9.205,28.56,48.17,1,No Error,Us-West-2,False,Moderate
3144,217,2026-05-19 03:52:31,331.78,200,GET,6.049,25.68,44.3,1,No Error,Us-East-1,False,Moderate
3145,52,2026-05-25 14:25:08,170.88,200,DELETE,7.909,4.26,25.09,1,No Error,Us-East-1,False,Fast
3146,94,2026-05-24 09:23:41,440.05,200,POST,3022.263,0.96,28.19,1,No Error,Eu-West-1,False,Moderate
3147,90,2026-05-16 07:16:47,90.82,200,POST,3244.147,26.56,28.25,1,No Error,Us-West-2,False,Fast
3148,138,2026-05-20 12:40:32,19404.04,503,PATCH,3246.779,98.72,93.93,1,Service Unavailable: Downstream database connection pool timeout,Sa-East-1,True,Slow
3149,223,2026-05-09 03:11:52,230.86,201,POST,2603.348,13.04,40.52,1,No Error,Us-West-2,False,Moderate
3150,23,2026-05-05 16:02:46,23805.12,503,GET,1.394,97.46,89.99,1,Service Unavailable: Downstream database connection pool timeout,Us-West-2,True,Slow
3151,79,2026-05-21 12:24:50,67.34,200,GET,4.552,1.51,52.11,5,No Error,Ap-Southeast-1,False,Fast
3152,219,2026-05-25 16:17:56,62.19,401,GET,2.95,7.68,24.52,1,Unauthorized: Signature mismatch or expired bearer token,Us-West-2,True,Fast
3153,187,2026-05-15 03:12:27,72.12,200,GET,11.257,15.95,33.54,1,No Error,Sa-East-1,False,Fast
3154,13,2026-05-02 01:42:21,264.36,200,PATCH,4034.407,26.37,31.54,1,No Error,Sa-East-1,False,Moderate
3155,90,2026-05-16 08:32:53,18.1,400,PUT,3485.425,3.46,21.19,1,Bad Request: Invalid JSON payload structure,Us-East-1,True,Fast
3156,86,2026-05-20 16:02:38,334.69,200,GET,9.309,24.12,50.58,1,No Error,Ap-Southeast-1,False,Moderate
3157,115,2026-05-19 02:39:17,294.11,200,PUT,1998.326,11.6,38.19,1,No Error,Sa-East-1,False,Moderate
3158,97,2026-05-21 22:20:56,239.69,200,PATCH,98.743,9.31,19.53,2,No Error,Eu-West-1,False,Moderate
3159,215,2026-05-15 00:27:18,99999.99,500,PATCH,2908.558,-99.0,29.34,1,CRITICAL_TELEMETRY_DROP_OUT,Ap-Southeast-1,True,Slow
3160,96,2026-05-01 03:08:17,422.95,200,PATCH,4069.396,40.84,57.5,1,No Error,Sa-East-1,False,Moderate
3161,118,2026-05-23 13:26:58,323.85,200,PUT,4095.139,4.23,42.22,1,No Error,Ap-Southeast-1,False,Moderate
3162,74,2026-05-03 20:04:20,31.2,201,GET,2.128,9.03,44.49,2,No Error,Us-West-2,False,Fast
3163,135,2026-05-23 04:05:31,200.385,500,PUT,394.613,165.4,0.0,1,CRITICAL_TELEMETRY_DROP_OUT,Ap-Southeast-1,True,Moderate
3164,50,2026-05-22 17:29:43,13681.62,500,PUT,3861.06,94.52,92.22,5,Internal Server Error: NullPointerException in controller execution layer,Us-East-1,True,Slow
3165,139,2026-05-19 01:49:46,387.41,201,PUT,3111.535,5.42,21.65,1,No Error,Eu-West-1,False,Moderate
3166,119,2026-05-07 01:54:49,198.01,204,POST,1445.221,21.39,15.56,1,No Error,Sa-East-1,False,Fast
3167,64,2026-05-03 09:34:11,79.82,404,DELETE,0.785,9.67,12.92,2,Resource Not Found: Endpoint entity collection does not exist,Us-West-2,True,Fast
3168,222,2026-05-07 20:58:09,438.62,201,GET,11.52,13.01,15.63,1,No Error,Us-East-1,False,Moderate
3169,169,2026-05-20 02:09:25,122.19,200,PATCH,3243.612,10.84,32.72,1,No Error,Sa-East-1,False,Fast
3170,67,2026-05-19 03:07:27,89.3,200,GET,1.487,22.19,52.0,2,No Error,Eu-West-1,False,Fast
3171,185,2026-05-09 16:17:26,82.06,201,PUT,179.832,29.91,31.17,1,No Error,Us-West-2,False,Fast
3172,84,2026-05-10 06:41:33,62.53,404,PATCH,2421.026,2.99,27.53,1,Resource Not Found: Endpoint entity collection does not exist,Us-West-2,True,Fast
3173,181,2026-05-23 07:40:51,185.37,204,POST,2323.928,3.95,40.55,1,No Error,Ap-Southeast-1,False,Fast
3174,21,2026-05-13 07:04:01,22.58,400,PUT,2465.502,5.78,27.33,1,Bad Request: Invalid JSON payload structure,Sa-East-1,True,Fast
3175,176,2026-05-13 13:16:36,250.44,201,PATCH,3904.05,21.89,25.2,1,No Error,Eu-West-1,False,Moderate
3176,59,2026-05-20 08:38:11,32.1,200,POST,2737.028,20.88,29.6,1,No Error,Us-West-2,False,Fast
3177,167,2026-05-01 18:05:32,194.26,200,DELETE,3.294,34.02,27.63,1,No Error,Us-West-2,False,Fast
3178,242,2026-05-12 17:12:18,135.61,204,DELETE,1.187,7.7,49.03,1,No Error,Eu-West-1,False,Fast
3179,228,2026-05-03 20:47:42,12.48,400,PUT,3100.075,5.87,29.91,1,Bad Request: Invalid JSON payload structure,Us-West-2,True,Fast
3180,180,2026-05-17 18:39:22,36.97,429,DELETE,2.096,0.61,28.96,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Us-West-2,True,Fast
3181,16,2026-05-23 14:49:30,130.07,201,PUT,2799.077,31.44,15.61,1,No Error,Ap-Southeast-1,False,Fast
3182,137,2026-05-06 03:08:16,112.21,204,PUT,3657.474,38.0,19.21,1,No Error,Us-West-2,False,Fast
3183,228,2026-05-14 18:00:13,443.49,200,PATCH,2197.486,17.57,24.87,1,No Error,Eu-West-1,False,Moderate
3184,225,2026-05-13 05:04:43,445.23,201,GET,1.908,7.08,26.87,5,No Error,Ap-Southeast-1,False,Moderate
3185,98,2026-05-18 23:55:57,184.37,200,PATCH,1751.642,23.29,21.48,1,No Error,Sa-East-1,False,Fast
3186,248,2026-05-04 16:05:25,325.54,201,POST,1431.943,33.18,21.7,1,No Error,Ap-Southeast-1,False,Moderate
3187,134,2026-05-02 03:54:30,185.11,204,PATCH,2987.864,34.3,32.07,1,No Error,Ap-Southeast-1,False,Fast
3188,57,2026-05-02 17:07:30,204.23,200,PATCH,3938.959,23.0,28.55,1,No Error,Sa-East-1,False,Moderate
3189,220,2026-05-02 21:23:30,435.78,200,PATCH,518.728,1.52,24.4,1,No Error,Sa-East-1,False,Moderate
3190,114,2026-05-16 20:01:37,74.14,404,GET,10.348,1.11,23.38,1,Resource Not Found: Endpoint entity collection does not exist,Sa-East-1,True,Fast
3191,226,2026-05-14 02:16:01,91.06,429,PATCH,478.621,0.86,29.83,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Ap-Southeast-1,True,Fast
3192,186,2026-05-19 12:12:30,426.56,200,GET,1.373,4.53,18.32,1,No Error,Us-East-1,False,Moderate
3193,240,2026-05-17 11:08:35,291.9,200,GET,2.371,3.45,49.27,1,No Error,Us-East-1,False,Moderate
3194,157,2026-05-24 17:37:34,215.93,200,GET,8.558,29.15,17.52,1,No Error,Sa-East-1,False,Moderate
3195,141,2026-05-22 14:48:52,67.73,401,PATCH,1461.867,4.88,20.68,1,Unauthorized: Signature mismatch or expired bearer token,Sa-East-1,True,Fast
3196,246,2026-05-05 07:03:11,279.77,200,PATCH,2773.6,9.71,22.13,1,No Error,Eu-West-1,False,Moderate
3197,11,2026-05-15 09:21:17,6199.06,500,PUT,1467.225,99.12,98.29,1,Internal Server Error: NullPointerException in controller execution layer,Us-West-2,True,Slow
3198,24,2026-05-18 12:56:48,43.81,201,POST,2055.256,29.68,13.42,1,No Error,Eu-West-1,False,Fast
3199,62,2026-05-14 16:43:16,441.09,204,PUT,1811.098,35.27,50.24,1,No Error,Us-East-1,False,Moderate
3200,51,2026-05-23 14:25:15,60.03,201,DELETE,11.021,16.67,13.47,1,No Error,Sa-East-1,False,Fast
3201,118,2026-05-22 18:29:54,99999.99,400,DELETE,7.545,-99.0,-1.0,1,No Error,Us-East-1,True,Slow
3202,71,2026-05-17 14:10:36,103.01,201,PATCH,2487.101,5.85,45.3,1,No Error,Ap-Southeast-1,False,Fast
3203,224,2026-05-20 16:11:32,96.34,200,PATCH,343.255,2.64,51.69,5,No Error,Ap-Southeast-1,False,Fast
3204,6,2026-05-01 03:08:17,455.19,200,PATCH,3215.991,34.21,49.52,1,No Error,Us-West-2,False,Moderate
3205,16,2026-05-23 21:39:39,342.59,204,PUT,501.343,28.86,47.58,1,No Error,Ap-Southeast-1,False,Moderate
3206,157,2026-05-01 12:15:12,115.57,201,PUT,1611.81,21.65,51.73,1,No Error,Us-West-2,False,Fast
3207,78,2026-05-08 12:08:30,102.68,201,POST,1529.038,33.5,18.24,1,No Error,Ap-Southeast-1,False,Fast
3208,122,2026-05-08 06:14:46,57.04,403,DELETE,7.09,0.53,17.21,1,Forbidden: Client lacks required read/write scopes,Sa-East-1,True,Fast
3209,69,2026-05-06 13:59:35,200.385,200,PUT,3473.277,165.4,-1.0,1,No Error,Us-East-1,False,Moderate
3210,10,2026-05-25 06:26:40,-1.0,500,POST,514.15,-99.0,29.34,1,CRITICAL_TELEMETRY_DROP_OUT,Sa-East-1,True,Fast
3211,124,2026-05-14 23:30:47,282.89,201,PUT,1978.339,19.25,33.37,1,No Error,Eu-West-1,False,Moderate
3212,140,2026-05-11 11:43:03,215.68,200,PATCH,2122.06,25.62,19.92,2,No Error,Us-East-1,False,Moderate
3213,103,2026-05-04 13:49:38,421.54,200,PATCH,3430.509,21.4,35.4,1,No Error,Us-East-1,False,Moderate
3214,237,2026-05-21 15:00:57,137.93,200,POST,3661.601,14.06,50.36,1,No Error,Us-East-1,False,Fast
3215,199,2026-05-20 17:14:30,164.84,204,DELETE,12.074,26.75,30.27,1,No Error,Us-West-2,False,Fast
3216,157,2026-05-15 23:03:49,407.15,204,PATCH,3957.61,18.45,29.79,1,No Error,Us-East-1,False,Moderate
3217,45,2026-05-12 09:13:52,32.76,400,POST,1536.721,10.37,14.7,1,Bad Request: Invalid JSON payload structure,Us-East-1,True,Fast
3218,237,2026-05-12 16:13:29,72.23,403,PATCH,3207.556,6.84,17.19,1,Forbidden: Client lacks required read/write scopes,Ap-Southeast-1,True,Fast
3219,58,2026-05-12 10:35:04,281.81,200,POST,3297.335,10.86,28.87,1,No Error,Ap-Southeast-1,False,Moderate
3220,98,2026-05-07 20:19:33,363.23,201,GET,5.39,23.57,18.6,1,No Error,Sa-East-1,False,Moderate
3221,33,2026-05-12 14:37:47,322.42,201,PUT,1414.739,37.71,25.02,1,No Error,Eu-West-1,False,Moderate
3222,120,2026-05-12 03:07:09,307.14,200,DELETE,4.714,26.81,48.1,2,No Error,Us-West-2,False,Moderate
3223,207,2026-05-10 12:43:24,122.84,201,PUT,1203.414,34.2,16.96,2,No Error,Eu-West-1,False,Fast
3224,193,2026-05-05 13:35:41,190.24,200,GET,3.253,5.82,38.72,1,No Error,Us-West-2,False,Fast
3225,68,2026-05-10 20:08:10,108.73,204,PUT,977.193,22.23,19.29,1,No Error,Us-East-1,False,Fast
3226,185,2026-05-12 21:37:50,421.4,201,GET,12.202,35.94,51.28,1,No Error,Eu-West-1,False,Moderate
3227,217,2026-05-02 10:50:21,421.51,201,DELETE,3.959,34.26,30.43,1,No Error,Sa-East-1,False,Moderate
3228,111,2026-05-10 02:41:19,23555.79,500,GET,1.13,97.55,98.55,1,Internal Server Error: NullPointerException in controller execution layer,Us-East-1,True,Slow
3229,242,2026-05-21 14:45:31,11.15,401,POST,1606.485,5.25,9.68,2,Unauthorized: Signature mismatch or expired bearer token,Us-East-1,True,Fast
3230,51,2026-05-25 13:30:41,149.83,200,POST,1348.884,16.8,17.16,5,No Error,Sa-East-1,False,Fast
3231,88,2026-05-22 17:07:44,104.49,204,GET,5.404,9.79,49.27,1,No Error,Us-East-1,False,Fast
3232,114,2026-05-07 18:59:31,333.17,201,DELETE,12.405,15.62,20.29,1,No Error,Sa-East-1,False,Moderate
3233,32,2026-05-05 19:17:43,79.62,403,DELETE,11.69,6.26,15.14,1,Forbidden: Client lacks required read/write scopes,Ap-Southeast-1,True,Fast
3234,16,2026-05-05 22:28:52,352.57,200,PUT,94.899,3.34,24.5,1,No Error,Ap-Southeast-1,False,Moderate
3235,53,2026-05-22 13:13:24,200.385,200,POST,3362.698,165.4,-1.0,1,No Error,Us-West-2,False,Moderate
3236,90,2026-05-12 16:10:32,89.31,404,GET,1.791,9.03,10.34,1,Resource Not Found: Endpoint entity collection does not exist,Ap-Southeast-1,True,Fast
3237,88,2026-05-15 21:13:51,73.59,204,POST,3953.539,4.06,35.15,1,No Error,Us-West-2,False,Fast
3238,12,2026-05-16 15:03:41,9.81,404,PATCH,2348.68,5.2,19.85,1,Resource Not Found: Endpoint entity collection does not exist,Us-East-1,True,Fast
3239,28,2026-05-04 20:23:39,49.7,204,PATCH,2171.428,33.36,49.81,1,No Error,Us-East-1,False,Fast
3240,75,2026-05-07 08:19:03,281.4,204,DELETE,6.274,15.71,43.59,1,No Error,Us-West-2,False,Moderate
3241,154,2026-05-10 17:42:12,64.94,200,DELETE,2.911,3.62,39.57,1,No Error,Ap-Southeast-1,False,Fast
3242,212,2026-05-19 11:51:33,269.06,200,GET,3.328,26.29,39.66,2,No Error,Sa-East-1,False,Moderate
3243,21,2026-05-11 06:46:00,50.57,401,DELETE,8.391,2.27,20.08,5,Unauthorized: Signature mismatch or expired bearer token,Ap-Southeast-1,True,Fast
3244,102,2026-05-02 15:18:01,32.86,404,DELETE,0.47,10.84,26.03,1,Resource Not Found: Endpoint entity collection does not exist,Sa-East-1,True,Fast
3245,222,2026-05-18 12:26:48,224.42,204,DELETE,9.59,26.2,51.38,12,No Error,Eu-West-1,False,Moderate
3246,161,2026-05-22 18:32:26,58.5,429,PUT,3838.86,6.65,25.06,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Us-East-1,True,Fast
3247,173,2026-05-07 13:19:53,39.97,400,POST,4010.384,0.82,23.83,1,Bad Request: Invalid JSON payload structure,Eu-West-1,True,Fast
3248,115,2026-05-18 13:39:31,26542.13,504,DELETE,1.208,91.22,96.75,1,Gateway Timeout: Upstream microservice failed to respond within 15000ms,Us-West-2,True,Slow
3249,113,2026-05-10 03:51:05,24597.98,503,GET,12.113,90.05,90.68,1,Service Unavailable: Downstream database connection pool timeout,Us-East-1,True,Slow
3250,167,2026-05-24 14:23:20,243.89,200,POST,1196.256,19.98,28.09,12,No Error,Sa-East-1,False,Moderate
3251,40,2026-05-18 03:22:06,165.67,201,GET,9.244,12.99,40.7,1,No Error,Us-East-1,False,Fast
3252,150,2026-05-16 11:26:28,259.69,200,GET,8.922,32.04,21.9,1,No Error,Us-West-2,False,Moderate
3253,143,2026-05-09 21:46:13,83.14,400,POST,3961.757,3.45,9.38,1,Bad Request: Invalid JSON payload structure,Ap-Southeast-1,True,Fast
3254,245,2026-05-17 21:08:30,132.39,201,PUT,3365.521,28.23,16.94,1,No Error,Sa-East-1,False,Fast
3255,178,2026-05-09 04:57:08,19.84,401,PUT,3418.392,2.72,11.19,1,Unauthorized: Signature mismatch or expired bearer token,Sa-East-1,True,Fast
3256,169,2026-05-01 03:08:17,58.61,500,PATCH,2258.017,64.68,64.45,1,CRITICAL_TELEMETRY_DROP_OUT,Us-West-2,True,Fast
3257,152,2026-05-16 03:04:45,139.15,201,DELETE,12.297,25.08,23.65,1,No Error,Us-West-2,False,Fast
3258,241,2026-05-13 04:55:34,-1.0,200,PUT,3734.69,17.42,-1.0,1,No Error,Sa-East-1,False,Fast
3259,94,2026-05-04 15:56:58,309.59,204,PUT,1534.807,15.59,51.64,1,No Error,Sa-East-1,False,Moderate
3260,113,2026-05-09 08:05:13,39.57,200,PUT,3386.877,22.29,25.74,1,No Error,Us-East-1,False,Fast
3261,239,2026-05-04 10:49:57,317.03,200,POST,1791.032,12.63,35.07,1,No Error,Ap-Southeast-1,False,Moderate
3262,246,2026-05-11 02:46:52,173.61,204,GET,4.637,11.53,12.85,1,No Error,Ap-Southeast-1,False,Fast
3263,63,2026-05-09 15:32:04,51.56,200,POST,2283.191,36.86,41.55,1,No Error,Us-East-1,False,Fast
3264,37,2026-05-06 12:32:18,18.84,200,DELETE,5.001,22.02,40.41,5,No Error,Sa-East-1,False,Fast
3265,95,2026-05-08 20:47:25,69.76,201,PATCH,3248.601,6.06,32.15,1,No Error,Us-West-2,False,Fast
3266,83,2026-05-01 12:18:10,154.78,201,PATCH,2661.998,25.02,41.83,1,No Error,Us-West-2,False,Fast
3267,96,2026-05-15 14:45:58,77.8,500,DELETE,1.111,8.48,23.8,1,    CRITICAL_TELEMETRY_DROP_OUT,Sa-East-1,True,Fast
3268,164,2026-05-23 03:38:11,244.18,200,POST,3533.953,1.5,47.02,1,No Error,Eu-West-1,False,Moderate
3269,7,2026-05-08 14:17:44,375.9,200,PATCH,843.28,22.83,40.96,1,No Error,Us-East-1,False,Moderate
3270,211,2026-05-25 14:33:02,391.19,200,POST,1836.249,1.24,20.38,1,No Error,Eu-West-1,False,Moderate
3271,18,2026-05-11 00:56:57,45.86,200,GET,0.521,17.66,18.91,2,No Error,Us-West-2,False,Fast
3272,227,2026-05-19 17:56:53,68.78,401,DELETE,4.327,1.35,19.02,1,Unauthorized: Signature mismatch or expired bearer token,Ap-Southeast-1,True,Fast
3273,17,2026-05-10 04:41:17,381.4,200,POST,3521.47,9.87,49.51,1,No Error,Us-West-2,False,Moderate
3274,115,2026-05-17 01:16:30,197.87,200,DELETE,4.707,27.96,37.32,1,No Error,Ap-Southeast-1,False,Fast
3275,27,2026-05-20 19:38:58,56.27,400,POST,942.217,1.73,29.77,1,Bad Request: Invalid JSON payload structure,Ap-Southeast-1,True,Fast
3276,14,2026-05-04 18:18:46,326.98,200,PATCH,1360.904,34.04,22.78,1,No Error,Us-East-1,False,Moderate
3277,70,2026-05-20 17:59:27,170.9,204,POST,2059.402,2.12,32.39,1,No Error,Sa-East-1,False,Fast
3278,100,2026-05-12 22:44:11,214.78,201,DELETE,3.299,3.43,47.05,1,No Error,Ap-Southeast-1,False,Moderate
3279,83,2026-05-23 08:57:02,19.47,400,DELETE,3.067,4.42,20.57,1,No Error,Sa-East-1,True,Fast
3280,87,2026-05-15 14:40:36,384.81,204,GET,10.625,19.32,13.06,1,No Error,Us-West-2,False,Moderate
3281,57,2026-05-19 15:09:50,60.67,204,GET,10.567,31.27,19.34,1,No Error,Us-East-1,False,Fast
3282,41,2026-05-01 23:29:30,13.65,429,GET,6.511,6.06,8.7,1,Rate Limit Exceeded: Threshold of 100 req/sec breached,Ap-Southeast-1,True,Fast
3283,66,2026-05-04 16:45:49,47.05,200,POST,2711.039,33.15,42.41,1,No Error,Eu-West-1,False,Fast
3284,147,2026-05-05 22:58:51,171.79,201,DELETE,6.186,23.65,46.24,1,No Error,Ap-Southeast-1,False,Fast
3285,32,2026-05-13 23:36:31,38.27,200,PATCH,1957.029,29.12,43.76,1,No Error,Ap-Southeast-1,False,Fast
3286,11,2026-05-25 14:03:13,82.9,200,PATCH,1136.365,37.28,40.88,2,No Error,Us-East-1,False,Fast
3287,119,2026-05-02 16:29:56,357.58,204,POST,2568.91,19.59,34.97,5,No Error,Us-West-2,False,Moderate
3288,159,2026-05-16 15:00:34,5664.98,503,PATCH,650.557,94.37,97.98,5,Service Unavailable: Downstream database connection pool timeout,Us-East-1,True,Slow
3289,241,2026-05-03 13:01:44,429.05,201,DELETE,8.116,5.18,24.39,1,No Error,Eu-West-1,False,Moderate
3290,31,2026-05-06 00:18:49,123.85,200,DELETE,5.027,38.43,30.14,1,No Error,Eu-West-1,False,Fast
3291,166,2026-05-21 13:36:55,224.88,201,GET,0.856,38.04,20.1,1,No Error,Us-West-2,False,Moderate
3292,240,2026-05-10 18:39:27,445.24,204,PUT,2500.126,12.03,34.41,1,No Error,Sa-East-1,False,Moderate
3293,47,2026-05-05 02:33:58,151.25,201,GET,8.049,4.94,22.04,1,No Error,Ap-Southeast-1,False,Fast
3294,200,2026-05-13 12:19:02,226.54,200,PUT,2522.343,15.37,52.18,1,No Error,Sa-East-1,False,Moderate
3295,245,2026-05-13 12:09:34,-1.0,400,PUT,223.434,-99.0,0.0,5,No Error,Us-West-2,True,Fast
3296,115,2026-05-18 22:22:52,247.5,200,DELETE,3.907,16.18,36.99,1,No Error,Ap-Southeast-1,False,Moderate
3297,57,2026-05-24 13:15:54,84.79,401,POST,936.986,1.91,28.64,1,Unauthorized: Signature mismatch or expired bearer token,Sa-East-1,True,Fast
3298,95,2026-05-08 21:02:01,189.89,201,POST,4043.058,12.67,41.8,1,No Error,Ap-Southeast-1,False,Fast
3299,135,2026-05-18 03:58:32,185.76,200,POST,3298.114,20.28,33.92,1,No Error,Sa-East-1,False,Fast
